time,volume,open,close,high,low,last_trade_ts
2023-08-07 07:00:00+00:00,13859.0,2659.0,2705.0,2705.0,2659.0,2023-08-07 07:00:40.004005+00:00
2023-08-07 07:00:00+00:00,13904.0,2659.0,2707.0,2707.0,2659.0,2023-08-07 07:00:40.339325+00:00
2023-08-07 07:00:00+00:00,13924.0,2659.0,2706.5,2707.0,2659.0,2023-08-07 07:00:40.339852+00:00
2023-08-07 07:00:00+00:00,14001.0,2659.0,2709.5,2709.5,2659.0,2023-08-07 07:00:40.792953+00:00
2023-08-07 07:00:00+00:00,13999.0,2659.0,2707.0,2708.0,2659.0,2023-08-07 07:00:40.778522+00:00
2023-08-07 07:00:00+00:00,14150.0,2659.0,2710.0,2710.0,2659.0,2023-08-07 07:00:41.245503+00:00
2023-08-07 07:00:00+00:00,14222.0,2659.0,2707.5,2710.0,2659.0,2023-08-07 07:00:41.374731+00:00
2023-08-07 07:00:00+00:00,14483.0,2659.0,2710.5,2712.0,2659.0,2023-08-07 07:00:41.514172+00:00
2023-08-07 07:00:00+00:00,14695.0,2659.0,2710.5,2712.0,2659.0,2023-08-07 07:00:41.943179+00:00
2023-08-07 07:00:00+00:00,14679.0,2659.0,2710.5,2712.0,2659.0,2023-08-07 07:00:41.709043+00:00
2023-08-07 07:00:00+00:00,16575.0,2659.0,2733.5,2733.5,2659.0,2023-08-07 07:00:41.943179+00:00
2023-08-07 07:00:00+00:00,16605.0,2659.0,2719.5,2733.5,2659.0,2023-08-07 07:00:42.103319+00:00
2023-08-07 07:00:00+00:00,17824.0,2659.0,2728.5,2740.0,2659.0,2023-08-07 07:00:42.415026+00:00
2023-08-07 07:00:00+00:00,17825.0,2659.0,2728.5,2740.0,2659.0,2023-08-07 07:00:42.449222+00:00
2023-08-07 07:00:00+00:00,18726.0,2659.0,2709.5,2740.0,2659.0,2023-08-07 07:00:43.901321+00:00
2023-08-07 07:00:00+00:00,18837.0,2659.0,2714.5,2740.0,2659.0,2023-08-07 07:00:44.127472+00:00
2023-08-07 07:00:00+00:00,19173.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:46.044476+00:00
2023-08-07 07:00:00+00:00,19174.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:46.528342+00:00
2023-08-07 07:00:00+00:00,19275.0,2659.0,2715.0,2740.0,2659.0,2023-08-07 07:00:46.990124+00:00
2023-08-07 07:00:00+00:00,19475.0,2659.0,2718.5,2740.0,2659.0,2023-08-07 07:00:47.495409+00:00
2023-08-07 07:00:00+00:00,19476.0,2659.0,2710.5,2740.0,2659.0,2023-08-07 07:00:48.226118+00:00
2023-08-07 07:00:00+00:00,19585.0,2659.0,2711.0,2740.0,2659.0,2023-08-07 07:00:48.699244+00:00
2023-08-07 07:00:00+00:00,19576.0,2659.0,2718.5,2740.0,2659.0,2023-08-07 07:00:48.555332+00:00
2023-08-07 07:00:00+00:00,19625.0,2659.0,2715.5,2740.0,2659.0,2023-08-07 07:00:48.925332+00:00
2023-08-07 07:00:00+00:00,19789.0,2659.0,2710.0,2740.0,2659.0,2023-08-07 07:00:49.656775+00:00
2023-08-07 07:00:00+00:00,19937.0,2659.0,2718.0,2740.0,2659.0,2023-08-07 07:00:50.343424+00:00
2023-08-07 07:00:00+00:00,19914.0,2659.0,2717.5,2740.0,2659.0,2023-08-07 07:00:50.343424+00:00
2023-08-07 07:00:00+00:00,20013.0,2659.0,2709.5,2740.0,2659.0,2023-08-07 07:00:50.749111+00:00
2023-08-07 07:00:00+00:00,20120.0,2659.0,2713.5,2740.0,2659.0,2023-08-07 07:00:50.816611+00:00
2023-08-07 07:00:00+00:00,20404.0,2659.0,2708.0,2740.0,2659.0,2023-08-07 07:00:50.907851+00:00
2023-08-07 07:00:00+00:00,20440.0,2659.0,2711.0,2740.0,2659.0,2023-08-07 07:00:51.689078+00:00
2023-08-07 07:00:00+00:00,20463.0,2659.0,2708.0,2740.0,2659.0,2023-08-07 07:00:51.963002+00:00
2023-08-07 07:00:00+00:00,20493.0,2659.0,2711.5,2740.0,2659.0,2023-08-07 07:00:52.102588+00:00
2023-08-07 07:00:00+00:00,20515.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:52.614570+00:00
2023-08-07 07:00:00+00:00,20864.0,2659.0,2715.0,2740.0,2659.0,2023-08-07 07:00:53.242845+00:00
2023-08-07 07:00:00+00:00,20912.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:53.613972+00:00
2023-08-07 07:00:00+00:00,20923.0,2659.0,2709.5,2740.0,2659.0,2023-08-07 07:00:54.211866+00:00
2023-08-07 07:00:00+00:00,20924.0,2659.0,2709.5,2740.0,2659.0,2023-08-07 07:00:54.281866+00:00
2023-08-07 07:00:00+00:00,21222.0,2659.0,2709.0,2740.0,2659.0,2023-08-07 07:00:54.682624+00:00
2023-08-07 07:00:00+00:00,21722.0,2659.0,2714.0,2740.0,2659.0,2023-08-07 07:00:55.029400+00:00
2023-08-07 07:00:00+00:00,21759.0,2659.0,2714.0,2740.0,2659.0,2023-08-07 07:00:55.627489+00:00
2023-08-07 07:00:00+00:00,21828.0,2659.0,2714.5,2740.0,2659.0,2023-08-07 07:00:55.627489+00:00
2023-08-07 07:00:00+00:00,21854.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:56.230133+00:00
2023-08-07 07:00:00+00:00,21864.0,2659.0,2710.5,2740.0,2659.0,2023-08-07 07:00:56.279108+00:00
2023-08-07 07:00:00+00:00,21884.0,2659.0,2709.0,2740.0,2659.0,2023-08-07 07:00:56.950975+00:00
2023-08-07 07:00:00+00:00,21904.0,2659.0,2711.5,2740.0,2659.0,2023-08-07 07:00:57.271786+00:00
2023-08-07 07:00:00+00:00,21976.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:57.727797+00:00
2023-08-07 07:00:00+00:00,21973.0,2659.0,2709.0,2740.0,2659.0,2023-08-07 07:00:57.678576+00:00
2023-08-07 07:00:00+00:00,21996.0,2659.0,2711.0,2740.0,2659.0,2023-08-07 07:00:58.107158+00:00
2023-08-07 07:00:00+00:00,22003.0,2659.0,2713.0,2740.0,2659.0,2023-08-07 07:00:58.128839+00:00
2023-08-07 07:00:00+00:00,22084.0,2659.0,2714.5,2740.0,2659.0,2023-08-07 07:00:58.783433+00:00
2023-08-07 07:00:00+00:00,22087.0,2659.0,2709.0,2740.0,2659.0,2023-08-07 07:00:59.033569+00:00
2023-08-07 07:00:00+00:00,22123.0,2659.0,2708.5,2740.0,2659.0,2023-08-07 07:00:59.666509+00:00
2023-08-07 07:00:00+00:00,23135.0,2659.0,2708.0,2740.0,2659.0,2023-08-07 07:00:59.694639+00:00
2023-08-07 07:00:00+00:00,23171.0,2659.0,2701.0,2740.0,2659.0,2023-08-07 07:00:59.830390+00:00
2023-08-07 07:00:00+00:00,23174.0,2659.0,2700.5,2740.0,2659.0,2023-08-07 07:00:59.830390+00:00
2023-08-07 07:00:00+00:00,23210.0,2659.0,2699.5,2740.0,2659.0,2023-08-07 07:00:59.979746+00:00
2023-08-07 07:00:00+00:00,23240.0,2659.0,2699.0,2740.0,2659.0,2023-08-07 07:00:59.979746+00:00
2023-08-07 07:00:00+00:00,23248.0,2659.0,2693.5,2740.0,2659.0,2023-08-07 07:00:59.979746+00:00
2023-08-07 07:00:00+00:00,23400.0,2659.0,2693.0,2740.0,2659.0,2023-08-07 07:00:59.979746+00:00
2023-08-07 07:00:00+00:00,23474.0,2659.0,2691.5,2740.0,2659.0,2023-08-07 07:00:59.979746+00:00
2023-08-07 07:00:00+00:00,23135.0,2659.0,2708.0,2740.0,2659.0,2023-08-07 07:00:59.694639+00:00
2023-08-07 07:01:00+00:00,222.0,2699.5,2697.5,2699.5,2693.0,2023-08-07 07:01:00.385858+00:00
2023-08-07 07:01:00+00:00,229.0,2699.5,2697.5,2699.5,2693.0,2023-08-07 07:01:01.074812+00:00
2023-08-07 07:01:00+00:00,391.0,2699.5,2700.5,2701.0,2693.0,2023-08-07 07:01:01.789002+00:00
2023-08-07 07:01:00+00:00,392.0,2699.5,2702.5,2702.5,2693.0,2023-08-07 07:01:02.059146+00:00
2023-08-07 07:01:00+00:00,398.0,2699.5,2700.0,2702.5,2693.0,2023-08-07 07:01:02.726394+00:00
2023-08-07 07:01:00+00:00,485.0,2699.5,2703.0,2703.0,2693.0,2023-08-07 07:01:03.316860+00:00
2023-08-07 07:01:00+00:00,552.0,2699.5,2704.0,2704.0,2693.0,2023-08-07 07:01:03.443973+00:00
2023-08-07 07:01:00+00:00,602.0,2699.5,2695.5,2704.0,2693.0,2023-08-07 07:01:03.762426+00:00
2023-08-07 07:01:00+00:00,712.0,2699.5,2700.0,2704.0,2693.0,2023-08-07 07:01:04.488053+00:00
2023-08-07 07:01:00+00:00,749.0,2699.5,2700.0,2704.0,2693.0,2023-08-07 07:01:04.488053+00:00
2023-08-07 07:01:00+00:00,751.0,2699.5,2696.0,2704.0,2693.0,2023-08-07 07:01:04.488053+00:00
2023-08-07 07:01:00+00:00,770.0,2699.5,2695.5,2704.0,2693.0,2023-08-07 07:01:04.488053+00:00
2023-08-07 07:01:00+00:00,1012.0,2699.5,2693.0,2704.0,2693.0,2023-08-07 07:01:04.488053+00:00
2023-08-07 07:01:00+00:00,1087.0,2699.5,2699.5,2704.0,2693.0,2023-08-07 07:01:05.070486+00:00
2023-08-07 07:01:00+00:00,1093.0,2699.5,2695.5,2704.0,2693.0,2023-08-07 07:01:05.194231+00:00
2023-08-07 07:01:00+00:00,1094.0,2699.5,2697.0,2704.0,2693.0,2023-08-07 07:01:05.622153+00:00
2023-08-07 07:01:00+00:00,1104.0,2699.5,2699.0,2704.0,2693.0,2023-08-07 07:01:06.016428+00:00
2023-08-07 07:01:00+00:00,1199.0,2699.5,2702.0,2704.0,2693.0,2023-08-07 07:01:06.645210+00:00
2023-08-07 07:01:00+00:00,1439.0,2699.5,2707.0,2707.0,2693.0,2023-08-07 07:01:07.041792+00:00
2023-08-07 07:01:00+00:00,1441.0,2699.5,2708.0,2708.0,2693.0,2023-08-07 07:01:07.590851+00:00
2023-08-07 07:01:00+00:00,1849.0,2699.5,2700.5,2713.5,2693.0,2023-08-07 07:01:08.153022+00:00
2023-08-07 07:01:00+00:00,1853.0,2699.5,2701.5,2713.5,2693.0,2023-08-07 07:01:09.373006+00:00
2023-08-07 07:01:00+00:00,2071.0,2699.5,2700.0,2713.5,2693.0,2023-08-07 07:01:09.654829+00:00
2023-08-07 07:01:00+00:00,2243.0,2699.5,2701.5,2713.5,2693.0,2023-08-07 07:01:10.217103+00:00
2023-08-07 07:01:00+00:00,2402.0,2699.5,2699.0,2713.5,2693.0,2023-08-07 07:01:10.353223+00:00
2023-08-07 07:01:00+00:00,2403.0,2699.5,2703.5,2713.5,2693.0,2023-08-07 07:01:10.775002+00:00
2023-08-07 07:01:00+00:00,2413.0,2699.5,2703.5,2713.5,2693.0,2023-08-07 07:01:10.933548+00:00
2023-08-07 07:01:00+00:00,2414.0,2699.5,2701.5,2713.5,2693.0,2023-08-07 07:01:11.574690+00:00
2023-08-07 07:01:00+00:00,2415.0,2699.5,2701.5,2713.5,2693.0,2023-08-07 07:01:12.527112+00:00
2023-08-07 07:01:00+00:00,2503.0,2699.5,2704.0,2713.5,2693.0,2023-08-07 07:01:12.879256+00:00
2023-08-07 07:01:00+00:00,2576.0,2699.5,2705.0,2713.5,2693.0,2023-08-07 07:01:12.879256+00:00
2023-08-07 07:01:00+00:00,2621.0,2699.5,2702.0,2713.5,2693.0,2023-08-07 07:01:13.385236+00:00
2023-08-07 07:01:00+00:00,2901.0,2699.5,2702.5,2713.5,2693.0,2023-08-07 07:01:14.081341+00:00
2023-08-07 07:01:00+00:00,3821.0,2699.5,2692.0,2713.5,2692.0,2023-08-07 07:01:14.081341+00:00
2023-08-07 07:01:00+00:00,3822.0,2699.5,2700.0,2713.5,2692.0,2023-08-07 07:01:14.708324+00:00
2023-08-07 07:01:00+00:00,3882.0,2699.5,2697.5,2713.5,2692.0,2023-08-07 07:01:14.833461+00:00
2023-08-07 07:01:00+00:00,3989.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:15.353194+00:00
2023-08-07 07:01:00+00:00,4039.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:15.984455+00:00
2023-08-07 07:01:00+00:00,4174.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:16.312336+00:00
2023-08-07 07:01:00+00:00,4176.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:17.139424+00:00
2023-08-07 07:01:00+00:00,4175.0,2699.5,2699.0,2713.5,2692.0,2023-08-07 07:01:16.923839+00:00
2023-08-07 07:01:00+00:00,4186.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:18.857196+00:00
2023-08-07 07:01:00+00:00,4192.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:19.886357+00:00
2023-08-07 07:01:00+00:00,4194.0,2699.5,2696.5,2713.5,2692.0,2023-08-07 07:01:21.265588+00:00
2023-08-07 07:01:00+00:00,4205.0,2699.5,2696.5,2713.5,2692.0,2023-08-07 07:01:21.629653+00:00
2023-08-07 07:01:00+00:00,4215.0,2699.5,2696.5,2713.5,2692.0,2023-08-07 07:01:21.810146+00:00
2023-08-07 07:01:00+00:00,4226.0,2699.5,2697.0,2713.5,2692.0,2023-08-07 07:01:22.181448+00:00
2023-08-07 07:01:00+00:00,4255.0,2699.5,2697.0,2713.5,2692.0,2023-08-07 07:01:22.536745+00:00
2023-08-07 07:01:00+00:00,4306.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:23.451317+00:00
2023-08-07 07:01:00+00:00,4305.0,2699.5,2698.0,2713.5,2692.0,2023-08-07 07:01:23.094176+00:00
2023-08-07 07:01:00+00:00,4322.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:23.821357+00:00
2023-08-07 07:01:00+00:00,4340.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:24.180883+00:00
2023-08-07 07:01:00+00:00,4342.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:25.019613+00:00
2023-08-07 07:01:00+00:00,4428.0,2699.5,2698.0,2713.5,2692.0,2023-08-07 07:01:25.488041+00:00
2023-08-07 07:01:00+00:00,4431.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:25.488041+00:00
2023-08-07 07:01:00+00:00,4436.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:26.001237+00:00
2023-08-07 07:01:00+00:00,4438.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:27.052136+00:00
2023-08-07 07:01:00+00:00,4439.0,2699.5,2696.5,2713.5,2692.0,2023-08-07 07:01:28.423883+00:00
2023-08-07 07:01:00+00:00,4539.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:28.948678+00:00
2023-08-07 07:01:00+00:00,4552.0,2699.5,2695.0,2713.5,2692.0,2023-08-07 07:01:28.969184+00:00
2023-08-07 07:01:00+00:00,4579.0,2699.5,2695.0,2713.5,2692.0,2023-08-07 07:01:29.166818+00:00
2023-08-07 07:01:00+00:00,4593.0,2699.5,2695.0,2713.5,2692.0,2023-08-07 07:01:29.654167+00:00
2023-08-07 07:01:00+00:00,4594.0,2699.5,2695.5,2713.5,2692.0,2023-08-07 07:01:29.700160+00:00
2023-08-07 07:01:00+00:00,4721.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:30.234683+00:00
2023-08-07 07:01:00+00:00,4724.0,2699.5,2698.5,2713.5,2692.0,2023-08-07 07:01:30.745486+00:00
2023-08-07 07:01:00+00:00,4735.0,2699.5,2697.5,2713.5,2692.0,2023-08-07 07:01:32.110457+00:00
2023-08-07 07:01:00+00:00,4745.0,2699.5,2697.0,2713.5,2692.0,2023-08-07 07:01:32.666177+00:00
2023-08-07 07:01:00+00:00,4755.0,2699.5,2699.0,2713.5,2692.0,2023-08-07 07:01:32.735474+00:00
2023-08-07 07:01:00+00:00,4879.0,2699.5,2695.0,2713.5,2692.0,2023-08-07 07:01:33.291770+00:00
2023-08-07 07:01:00+00:00,4926.0,2699.5,2695.0,2713.5,2692.0,2023-08-07 07:01:34.044339+00:00
2023-08-07 07:01:00+00:00,6714.0,2699.5,2666.0,2713.5,2666.0,2023-08-07 07:01:34.180926+00:00
2023-08-07 07:01:00+00:00,6751.0,2699.5,2679.5,2713.5,2666.0,2023-08-07 07:01:34.996756+00:00
2023-08-07 07:01:00+00:00,6858.0,2699.5,2680.0,2713.5,2666.0,2023-08-07 07:01:35.261263+00:00
2023-08-07 07:01:00+00:00,6993.0,2699.5,2683.5,2713.5,2666.0,2023-08-07 07:01:35.671832+00:00
2023-08-07 07:01:00+00:00,7034.0,2699.5,2685.5,2713.5,2666.0,2023-08-07 07:01:35.983712+00:00
2023-08-07 07:01:00+00:00,7009.0,2699.5,2686.5,2713.5,2666.0,2023-08-07 07:01:35.907150+00:00
2023-08-07 07:01:00+00:00,7079.0,2699.5,2686.0,2713.5,2666.0,2023-08-07 07:01:36.292906+00:00
2023-08-07 07:01:00+00:00,7083.0,2699.5,2686.0,2713.5,2666.0,2023-08-07 07:01:36.915798+00:00
2023-08-07 07:01:00+00:00,7233.0,2699.5,2687.5,2713.5,2666.0,2023-08-07 07:01:37.968929+00:00
2023-08-07 07:01:00+00:00,7425.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:38.171641+00:00
2023-08-07 07:01:00+00:00,7426.0,2699.5,2683.5,2713.5,2666.0,2023-08-07 07:01:38.481926+00:00
2023-08-07 07:01:00+00:00,7476.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:39.212977+00:00
2023-08-07 07:01:00+00:00,7456.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:39.104925+00:00
2023-08-07 07:01:00+00:00,7492.0,2699.5,2687.5,2713.5,2666.0,2023-08-07 07:01:39.581414+00:00
2023-08-07 07:01:00+00:00,7559.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:40.180652+00:00
2023-08-07 07:01:00+00:00,7622.0,2699.5,2688.5,2713.5,2666.0,2023-08-07 07:01:40.180652+00:00
2023-08-07 07:01:00+00:00,7641.0,2699.5,2688.5,2713.5,2666.0,2023-08-07 07:01:40.304926+00:00
2023-08-07 07:01:00+00:00,7771.0,2699.5,2672.0,2713.5,2666.0,2023-08-07 07:01:40.717793+00:00
2023-08-07 07:01:00+00:00,8231.0,2699.5,2682.0,2713.5,2666.0,2023-08-07 07:01:41.242118+00:00
2023-08-07 07:01:00+00:00,8236.0,2699.5,2683.0,2713.5,2666.0,2023-08-07 07:01:41.637585+00:00
2023-08-07 07:01:00+00:00,8246.0,2699.5,2693.0,2713.5,2666.0,2023-08-07 07:01:43.712911+00:00
2023-08-07 07:01:00+00:00,8247.0,2699.5,2692.0,2713.5,2666.0,2023-08-07 07:01:44.125771+00:00
2023-08-07 07:01:00+00:00,8661.0,2699.5,2694.0,2713.5,2666.0,2023-08-07 07:01:44.499753+00:00
2023-08-07 07:01:00+00:00,8698.0,2699.5,2694.5,2713.5,2666.0,2023-08-07 07:01:44.499753+00:00
2023-08-07 07:01:00+00:00,8903.0,2699.5,2691.0,2713.5,2666.0,2023-08-07 07:01:44.827614+00:00
2023-08-07 07:01:00+00:00,8910.0,2699.5,2696.0,2713.5,2666.0,2023-08-07 07:01:45.500167+00:00
2023-08-07 07:01:00+00:00,8906.0,2699.5,2696.0,2713.5,2666.0,2023-08-07 07:01:45.175777+00:00
2023-08-07 07:01:00+00:00,8920.0,2699.5,2696.0,2713.5,2666.0,2023-08-07 07:01:45.905667+00:00
2023-08-07 07:01:00+00:00,8915.0,2699.5,2696.0,2713.5,2666.0,2023-08-07 07:01:45.814887+00:00
2023-08-07 07:01:00+00:00,9020.0,2699.5,2698.5,2713.5,2666.0,2023-08-07 07:01:46.862094+00:00
2023-08-07 07:01:00+00:00,11023.0,2699.5,2684.5,2713.5,2666.0,2023-08-07 07:01:47.072509+00:00
2023-08-07 07:01:00+00:00,11128.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:47.526259+00:00
2023-08-07 07:01:00+00:00,11129.0,2699.5,2687.0,2713.5,2666.0,2023-08-07 07:01:48.313268+00:00
2023-08-07 07:01:00+00:00,11174.0,2699.5,2687.0,2713.5,2666.0,2023-08-07 07:01:48.684665+00:00
2023-08-07 07:01:00+00:00,11219.0,2699.5,2687.0,2713.5,2666.0,2023-08-07 07:01:48.705739+00:00
2023-08-07 07:01:00+00:00,11323.0,2699.5,2687.5,2713.5,2666.0,2023-08-07 07:01:49.425117+00:00
2023-08-07 07:01:00+00:00,11319.0,2699.5,2682.5,2713.5,2666.0,2023-08-07 07:01:49.093172+00:00
2023-08-07 07:01:00+00:00,11324.0,2699.5,2686.5,2713.5,2666.0,2023-08-07 07:01:50.221166+00:00
2023-08-07 07:01:00+00:00,11351.0,2699.5,2686.5,2713.5,2666.0,2023-08-07 07:01:50.813492+00:00
2023-08-07 07:01:00+00:00,11352.0,2699.5,2686.0,2713.5,2666.0,2023-08-07 07:01:51.671236+00:00
2023-08-07 07:01:00+00:00,11391.0,2699.5,2683.5,2713.5,2666.0,2023-08-07 07:01:51.807059+00:00
2023-08-07 07:01:00+00:00,11393.0,2699.5,2690.5,2713.5,2666.0,2023-08-07 07:01:52.688055+00:00
2023-08-07 07:01:00+00:00,11394.0,2699.5,2690.5,2713.5,2666.0,2023-08-07 07:01:53.095318+00:00
2023-08-07 07:01:00+00:00,11437.0,2699.5,2684.0,2713.5,2666.0,2023-08-07 07:01:53.534801+00:00
2023-08-07 07:01:00+00:00,11636.0,2699.5,2683.5,2713.5,2666.0,2023-08-07 07:01:53.534801+00:00
2023-08-07 07:01:00+00:00,11637.0,2699.5,2688.5,2713.5,2666.0,2023-08-07 07:01:53.708273+00:00
2023-08-07 07:01:00+00:00,11639.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:54.175100+00:00
2023-08-07 07:01:00+00:00,11640.0,2699.5,2690.0,2713.5,2666.0,2023-08-07 07:01:55.503959+00:00
2023-08-07 07:01:00+00:00,11851.0,2699.5,2682.5,2713.5,2666.0,2023-08-07 07:01:55.687061+00:00
2023-08-07 07:01:00+00:00,11858.0,2699.5,2688.0,2713.5,2666.0,2023-08-07 07:01:56.597862+00:00
2023-08-07 07:01:00+00:00,11871.0,2699.5,2690.0,2713.5,2666.0,2023-08-07 07:01:56.597862+00:00
2023-08-07 07:01:00+00:00,11922.0,2699.5,2688.5,2713.5,2666.0,2023-08-07 07:01:57.349563+00:00
2023-08-07 07:01:00+00:00,11963.0,2699.5,2689.0,2713.5,2666.0,2023-08-07 07:01:57.386630+00:00
2023-08-07 07:01:00+00:00,12010.0,2699.5,2691.0,2713.5,2666.0,2023-08-07 07:01:58.009731+00:00
2023-08-07 07:01:00+00:00,12373.0,2699.5,2693.5,2713.5,2666.0,2023-08-07 07:01:58.009731+00:00
2023-08-07 07:01:00+00:00,12391.0,2699.5,2689.5,2713.5,2666.0,2023-08-07 07:01:58.800318+00:00
2023-08-07 07:01:00+00:00,12417.0,2699.5,2689.0,2713.5,2666.0,2023-08-07 07:01:59.269996+00:00
2023-08-07 07:01:00+00:00,12392.0,2699.5,2694.5,2713.5,2666.0,2023-08-07 07:01:59.006355+00:00
2023-08-07 07:01:00+00:00,12417.0,2699.5,2689.0,2713.5,2666.0,2023-08-07 07:01:59.269996+00:00
2023-08-07 07:02:00+00:00,3.0,2693.0,2693.0,2693.0,2693.0,2023-08-07 07:02:02.613198+00:00
2023-08-07 07:02:00+00:00,70.0,2693.0,2689.5,2693.0,2689.5,2023-08-07 07:02:03.141965+00:00
2023-08-07 07:02:00+00:00,105.0,2693.0,2689.5,2693.0,2689.5,2023-08-07 07:02:03.141965+00:00
2023-08-07 07:02:00+00:00,111.0,2693.0,2689.5,2693.0,2689.0,2023-08-07 07:02:03.597969+00:00
2023-08-07 07:02:00+00:00,126.0,2693.0,2693.0,2693.0,2689.0,2023-08-07 07:02:03.704495+00:00
2023-08-07 07:02:00+00:00,129.0,2693.0,2693.0,2693.0,2689.0,2023-08-07 07:02:03.848125+00:00
2023-08-07 07:02:00+00:00,131.0,2693.0,2692.5,2693.0,2689.0,2023-08-07 07:02:06.099452+00:00
2023-08-07 07:02:00+00:00,133.0,2693.0,2693.0,2693.0,2689.0,2023-08-07 07:02:06.099452+00:00
2023-08-07 07:02:00+00:00,183.0,2693.0,2690.0,2693.0,2689.0,2023-08-07 07:02:06.752784+00:00
2023-08-07 07:02:00+00:00,193.0,2693.0,2692.5,2693.0,2689.0,2023-08-07 07:02:10.171941+00:00
2023-08-07 07:02:00+00:00,216.0,2693.0,2690.5,2693.0,2689.0,2023-08-07 07:02:11.390451+00:00
2023-08-07 07:02:00+00:00,451.0,2693.0,2689.0,2693.0,2689.0,2023-08-07 07:02:11.549097+00:00
2023-08-07 07:02:00+00:00,472.0,2693.0,2688.0,2693.0,2688.0,2023-08-07 07:02:12.096129+00:00
